address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x985f02b19dbc062e565c981aac5614baf2cf501f,money_printer,909.3564179996029,-915169.6850250065,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,APT空 10x $371.03K cross 强平距=+686.70% 高杠杆短线型；PURR空 3x $195.23K cross 强平距=+1176.09% 低杠杆长期型；ZEC空 10x $77.05K cross 强平距=+3312.75% 高杠杆短线型,MAX $71.56M 数量=11.16M；PURR $194.80K 数量=2.30M；HYPE $0.00 数量=3e-08
0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd,smart_money,0.0,-912778.1733883917,现货变化,-,-,-,-,-,BTC空 40x $89.52K cross 强平距=+61.48% 极高杠杆短线型；HYPE空 10x $36.29K cross 强平距=+146.71% 高杠杆短线型；SOL多 20x $14.16K cross 极高杠杆短线型,MAX $71.54M 数量=11.16M；WOW $253.79 数量=4.10258；HYPE $0.00 数量=3e-08
0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,money_printer,0.0,-908763.5829935521,现货变化,-,-,-,-,-,BTC空 10x $923.35K cross 强平距=+47.66% 高杠杆短线型,MAX $71.23M 数量=11.11M；HYPE $10.02 数量=109.741
0x807ddb66768050ee457165ad6d21cc1275a896ac,smart_money,-1169.1940690000047,-901183.6779040247,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $120.47K cross 强平距=+85.36% 极高杠杆短线型；HYPE空 10x $93.12K cross 强平距=+106.89% 高杠杆短线型；LINK空 10x $72.88K cross 强平距=+135.73% 高杠杆短线型,MAX $70.63M 数量=11.02M；HYPE $0.00 数量=0.0066276
0xe117d3d94b30f7e7aa4f29704d0d2f43c009b9a8,smart_money,-3018.6750560000073,-895464.9677096456,USDC减少，疑似资金流出/买入,-,-,-,-,-,MET多 3x $183.58K cross 低杠杆长期型,MAX $70.19M 数量=10.95M；LATINA $10.61K 数量=10.61K；USDH $671.52 数量=10.76K
0xd08a4557671ca465e7bba41110a93148c90f9931,smart_money,51433.64422946004,-843508.7240238413,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $283.22K cross 极高杠杆短线型；RENDER空 5x $113.73K cross 强平距=+243.65% 中杠杆趋势型；OP空 5x $109.34K cross 强平距=+253.49% 中杠杆趋势型,MAX $66.11M 数量=10.31M；USDH $8.38 数量=134.283；UETH $0.00 数量=0.0388521
0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,money_printer,-30884.607448959723,-855556.0191091448,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 3x $4.39M isolated 强平距=+44.92% 低杠杆长期型；BTC空 20x $429.04K cross 强平距=+98.02% 极高杠杆短线型；AVAX空 10x $312.62K cross 强平距=+129.85% 高杠杆短线型,MAX $67.06M 数量=10.46M；HYPE $0.02 数量=0.218687；UBTC $0.00 数量=7.12351
0xa31441e058492bc7cfffda9aa7623c407ae83a81,money_printer,13873.0360023994,-859025.6583810449,USDC增加 + 现货减少，疑似卖出/转现金,-,PURR -$11.92K 数量Δ=-140.86K @ 0.08466,PURR -$11.92K 数量Δ=-140.86K @ 0.08466,-,-,PURR空 3x $6.25K cross 强平距=+38807.06% 低杠杆长期型,MAX $66.38M 数量=10.35M；PURR $6.21K 数量=73.39K；LICKO $37.72 数量=336.765
0x30fabf0754da17f6c8eca338ddd3581eb911fa11,money_printer,0.0,872102.528463304,现货变化,-,-,-,-,-,-,NEKO $225.52M 数量=3.75K；KNTQ $14.09M 数量=392.07K；MAX $716.97K 数量=111.83K
0x000007cc15b4b01aecf248bf46302ac02341e11f,smart_money,0.0,-871756.0576096624,现货变化,-,-,-,-,-,-,MAX $68.33M 数量=10.66M；WOW $4.44K 数量=71.7226；HYPE $47.75 数量=522.769
0x0eb8f692baba6c6f4a5e57c7e222758c95a9ce81,smart_money,3441.862497000009,-865686.9813621342,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,JUP空 10x $434.94K isolated 强平距=+23.07% 高杠杆短线型,MAX $67.85M 数量=10.58M；LATINA $18.75K 数量=18.75K；LICKO $17.90 数量=159.809
0x054f7d23e621503036ba8ca7004ca20c29b6c9a1,money_printer,0.0,868069.639668405,现货变化,-,-,-,-,-,-,NEKO $222.15M 数量=3.69K；BRIDGE $1.37M 数量=339.51；LUCKY $300.81K 数量=2.24M
0x051c2e6d49cf82ebc47f08f9b85800f94fc9693c,money_printer,25897.291321000084,-828141.1679753363,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH多 8x $5.02M cross 中高杠杆型；AAVE多 10x $3.78M cross 高杠杆短线型；XPL多 5x $1.25M cross 中杠杆趋势型,MAX $64.91M 数量=10.12M；HAR $3.28K 数量=1.20M；LICKO $632.15 数量=5.64K
0x2d66f73159eaa54cc7fddaea2ba8cf91f9f14cd6,smart_money,0.0,-854008.2120810524,现货变化,-,-,-,-,-,-,MAX $66.94M 数量=10.44M；HYPE $92.90 数量=1.02K；USDE $0.00 数量=0.0222012
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,money_printer,-623.3349480000325,-853300.4748290032,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $67.89K cross 强平距=+482.60% 高杠杆短线型,MAX $66.88M 数量=10.43M
0x185611e0343c14f53a4406891cb0fdc9e81808ae,money_printer,-4236.150950000039,-846492.0601364672,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 25x $747.70K cross 强平距=+62.91% 极高杠杆短线型；BTC空 40x $559.09K cross 强平距=+84.71% 极高杠杆短线型；HYPE空 10x $35.32K cross 强平距=+1293.12% 高杠杆短线型,MAX $66.35M 数量=10.35M；LATINA $10.46K 数量=10.46K；LICKO $0.04 数量=0.313956
0x6df99d59cdada18ade521e05edd5e6a2ec91b734,money_printer,0.0,-849642.5474688485,现货变化,-,-,-,-,-,-,MAX $66.59M 数量=10.39M；USDT0 $1.29 数量=9.99898；UBTC $0.00 数量=0.0501419
0x418aa6bf98a2b2bc93779f810330d88cde488888,money_printer,-10186.156714999583,-835390.3350412175,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 25x $3.93M cross 强平距=+69.20% 极高杠杆短线型；BTC空 40x $3.07M cross 强平距=+89.38% 极高杠杆短线型；BNB空 5x $1.06M cross 强平距=+246.41% 中杠杆趋势型,MAX $65.48M 数量=10.21M
0x3a122449de235a40481689442271c0731b805d69,money_printer,-2875.755872000009,-840473.5881383345,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $885.54K cross 强平距=+117.15% 极高杠杆短线型,MAX $65.88M 数量=10.27M；LATINA $10.44K 数量=10.44K；LICKO $0.02 数量=0.138671
0xc794b210337339ce83f5be21f0f62802c029b332,money_printer,0.0,-843252.2251418084,现货变化,-,-,-,-,-,-,MAX $65.09M 数量=10.15M；HWAVE $1.83M 数量=285.07K；USDHL $317.84 数量=0.0056335
0xda7176d42d075e6e99f6c202a7f6d2c48065879e,smart_money,329.44447700001183,-842781.9445005134,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $90.35K cross 强平距=+74.60% 极高杠杆短线型,MAX $66.06M 数量=10.30M；HYPE $0.04 数量=0.449672；XAUT0 $0.00 数量=0.009995
0xe0afe5de6831901db80d7ca9d17475f78b1a870c,smart_money,0.0,-841545.0743300915,现货变化,-,-,-,-,-,-,MAX $65.96M 数量=10.29M；LATINA $10.43K 数量=10.43K；HYPE $0.19 数量=2.11
0xebcda26432c1e2a46898d9920759438f86c8fcf4,smart_money,-3533.916940999916,-836827.7318898141,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $1.50M cross 强平距=+40.43% 极高杠杆短线型,MAX $65.59M 数量=10.23M；USDT0 $13.66 数量=106.106；HYPE $0.02 数量=0.199181
0xf709deb9ca069e53a31a408fde397a87d025a352,smart_money,0.0,-840308.5537262559,现货变化,-,-,-,-,-,-,MAX $65.86M 数量=10.27M；LATINA $2.99 数量=2.99059；LICKO $0.31 数量=2.76389
0x47a761bb9e970ac93cb571c4614c4ca643714e4f,money_printer,0.0,-839164.5340675339,现货变化,-,-,-,-,-,-,MAX $65.77M 数量=10.26M；VAULT $1.56 数量=39.8799；SENT $0.50 数量=6.00K
0x8e096995c3e4a3f0bc5b3ea1cba94de2aa4d70c9,money_printer,-4739.43855500035,-834302.4906235635,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $1.48M cross 强平距=+447.17% 极高杠杆短线型；ETH空 20x $32.92K cross 强平距=+19965.15% 极高杠杆短线型,MAX $65.39M 数量=10.20M；UPHL $282.60K 数量=282.60K；LATINA $20.13K 数量=20.13K
0x987163b6b482c30c2f5f3aa2760109668eb0091d,money_printer,1515.7232429998694,-836915.5753893629,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $310.76K cross 高杠杆短线型,MAX $65.60M 数量=10.23M；WOW $10.63K 数量=171.842；USDT0 $10.33K 数量=80.23K
0xd28e005c992b168d0b20fca312958e105bb260ab,money_printer,4748.65524599998,-833634.8997443318,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $1.07M cross 强平距=+23.34% 极高杠杆短线型；ZEC多 10x $47.61K cross 高杠杆短线型；ONDO多 10x $44.08K cross 高杠杆短线型,MAX $65.34M 数量=10.19M；HYPE $0.09 数量=0.999249
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,smart_money,0.0,-838100.1357230693,现货变化,-,-,-,-,-,-,MAX $65.69M 数量=10.25M；LATINA $10.43K 数量=10.43K；JPEG $0.53 数量=66.67K
0x97f20f91c18093c7f738a00ffabc03eea04ec668,money_printer,0.0,-837988.9057534412,现货变化,-,-,-,-,-,-,MAX $65.68M 数量=10.24M；WOW $7.58K 数量=122.488；LUCKY $2.51K 数量=18.74K
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,money_printer,0.0,-837979.4294196293,现货变化,-,-,-,-,-,DOGE空 10x $5.88K cross 强平距=+9823.31% 高杠杆短线型；XRP空 20x $768.48 cross 强平距=+76945.37% 极高杠杆短线型；SOL多 20x $621.36 cross 极高杠杆短线型,MAX $65.68M 数量=10.24M；LATINA $135.43K 数量=135.43K；WOW $5.25K 数量=84.8316
0x7a958123d8b514c860ec15937850fac53720b42d,smart_money,0.0,-837917.0085430965,现货变化,-,-,-,-,-,-,MAX $65.68M 数量=10.24M；LATINA $12.93K 数量=12.93K；STAR $0.07 数量=54.1384
0xe24166173f1e956845a0660c8b26db334dced71a,money_printer,-376.92399100004695,-836210.7904318199,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $62.09K cross 强平距=+1874.67% 高杠杆短线型,MAX $65.54M 数量=10.22M；LICKO $0.00 数量=0.0145184；HYPE $0.00 数量=8e-08
0x68c151a40b08c6d059d8eddfc0c57e18325c9e38,smart_money,-204.07488200004445,-836119.9221283942,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $61.97K cross 强平距=+687.40% 中杠杆趋势型,MAX $65.53M 数量=10.22M；USDE $0.00 数量=9.78639；HYPE $0.00 数量=0.00439909
0xe71cbf47fff309813bcea54f3ecf49a5f129264d,smart_money,-1168.0871279999847,-834999.6597353071,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $153.70K cross 强平距=+170.87% 低杠杆长期型；MEGA空 3x $97.33K cross 强平距=+241.76% 低杠杆长期型,MAX $65.45M 数量=10.21M；HPL $648.65 数量=99.95K；HYENA $6.08 数量=3.00K
0x27c9fa86c91b84ddfa15de58c482ff662498d65d,money_printer,0.0,-835972.7843824252,现货变化,-,-,-,-,-,ETH空 25x $3.70M cross 强平距=+22.71% 极高杠杆短线型；BTC空 40x $1.87M cross 强平距=+45.19% 极高杠杆短线型；TRUMP多 10x $987.01K cross 强平距=+91.08% 高杠杆短线型,MAX $65.52M 数量=10.22M；WOW $5.86K 数量=94.6632；HYPE $0.00 数量=0.00862487
0x9cbf099ff424979439dfba03f00b5961784c06ce,money_printer,-706.9654630001169,-834910.5297012627,USDC减少，疑似资金流出/买入,-,-,-,-,-,AAVE多 10x $1.77M cross 强平距=+61.36% 高杠杆短线型；ZRO多 5x $1.46M cross 强平距=+78.64% 中杠杆趋势型；LDO多 5x $109.20K cross 中杠杆趋势型,MAX $65.43M 数量=10.20M；KNTQ $8.74M 数量=242.99K；WOW $150.67K 数量=2.44K
0xa1d4fc32f21d9d77a4c20a6ac4b748815912c07c,smart_money,0.0,-835520.8313501328,现货变化,-,-,-,-,-,BTC空 20x $180.60K cross 强平距=+85.31% 极高杠杆短线型；ETH空 20x $121.02K cross 强平距=+126.35% 极高杠杆短线型；WLFI空 5x $49.37K cross 强平距=+288.32% 中杠杆趋势型,MAX $65.49M 数量=10.21M
0xbd1b3513bb0ce1529242cfb28926618809592362,smart_money,125.67577000003075,-835321.8944815025,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $65.47M 数量=10.21M；TIME $2.41K 数量=992.86K；HYPE $36.52 数量=399.766
0x0af66f3571761d7196b713ff881609d7e7456fe1,smart_money,-74.33141699999396,-835258.7021088675,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $49.58K cross 强平距=+153.98% 低杠杆长期型；TRB多 3x $13.40K cross 低杠杆长期型；VINE空 3x $3.08K cross 强平距=+2223.40% 低杠杆长期型,MAX $65.47M 数量=10.21M；LATINA $8.19K 数量=8.19K；STAR $0.01 数量=8.57317
0x5049695d6faacffd34f2d24f3f0ff8c64d88f71c,smart_money,-181.46709199999896,-834556.7423597351,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $63.38K cross 强平距=+52.19% 高杠杆短线型,MAX $65.41M 数量=10.20M；HYPE $0.03 数量=0.299694；USDE $0.00 数量=0.0836998
0xb0fbfefc6c325964d0ffc3f909bdda80b8421326,money_printer,-10412.912188999937,823539.7516487241,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $1.04M cross 强平距=+40.24% 高杠杆短线型；XPL空 10x $203.30K cross 强平距=+203.62% 高杠杆短线型；ETH空 25x $193.69K cross 强平距=+220.44% 极高杠杆短线型,NEKO $210.75M 数量=3.50K；LICKO $26.95 数量=240.662；MAX $5.58 数量=0.87
0x135097a80cc35350acc31f4c0f04bfde52a58f6a,smart_money,-1340.425949000055,-832443.5142964646,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $602.35K cross 强平距=+53.03% 极高杠杆短线型；XMR空 2x $282.03K cross 强平距=+103.97% 低杠杆长期型；PURR空 1x $84.80K cross 强平距=+326.58% 低杠杆长期型,MAX $65.25M 数量=10.18M；HYPE $0.00 数量=0.0196832
0x054a01da80ee37d5220af5471b1eedbdcd2cdb2f,smart_money,-469.1068140002899,-833094.054561913,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $63.39K cross 强平距=+1753.82% 低杠杆长期型,MAX $65.30M 数量=10.18M；HYPE $0.00 数量=4e-08
0xbbe9e1588a359337c3235de3b808da991cfc2efe,smart_money,1783.8539549999987,-831607.4444131553,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $186.49K cross 强平距=+55.46% 高杠杆短线型；BTC空 10x $180.70K isolated 强平距=+14.67% 高杠杆短线型；ADA空 10x $50.80K isolated 强平距=+54.93% 高杠杆短线型,MAX $65.18M 数量=10.17M；HYPE $0.33 数量=3.57598
0x6788e111b25a244e7168847fe19bb1456a8398d4,smart_money,409.3077179999964,-832416.3512939885,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $65.24M 数量=10.18M；HYPE $0.00 数量=3e-08
0x70b37757f0344b28ef207d86eada7ca051138153,smart_money,-327.4151760000386,-832454.8160085976,USDC减少，疑似资金流出/买入,-,-,-,-,-,XMR空 5x $375.86K cross 强平距=+36.21% 中杠杆趋势型,MAX $65.25M 数量=10.18M；HYPE $0.00 数量=4e-08
0x265bda080f9107223a74455201674538c32482b0,money_printer,0.0,-832298.2255481258,现货变化,-,-,-,-,-,-,MAX $65.23M 数量=10.17M；WOW $1.53K 数量=24.7803；LUCKY $139.35 数量=1.04K
0x52b3ed56ea6d4c2ac0f79e8ff5e8e54ec4736cce,smart_money,0.0,-832294.4635115787,现货变化,-,-,-,-,-,-,MAX $65.23M 数量=10.17M；WOW $47.09K 数量=761.25；LUCKY $6.46K 数量=48.19K
0x7725a7f2bb0e1c448d6fe361d53c840486ec6557,money_printer,0.0,-832071.6605583578,现货变化,-,-,-,-,-,ETH空 20x $4.93M cross 强平距=+12.07% 极高杠杆短线型；PUMP空 10x $883.97K cross 强平距=+65.51% 高杠杆短线型；ASTER空 5x $819.19K cross 强平距=+67.36% 中杠杆趋势型,MAX $65.22M 数量=10.17M
0xc38de07f12cdb9122c676ef83aeb2511682cd79f,smart_money,-502.2979059999925,-831104.2819300741,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 20x $66.87K cross 强平距=+200.33% 极高杠杆短线型；HYPE空 3x $62.19K cross 强平距=+210.35% 低杠杆长期型,MAX $65.14M 数量=10.16M；HYPE $0.00 数量=8e-08
0xcdf0c733561c848fa99c6a3d25f6f07724e22bd1,smart_money,-181.77145700000256,-830747.4641580358,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $63.12K cross 强平距=+62.75% 低杠杆长期型,MAX $65.11M 数量=10.16M；HYPE $92.81 数量=1.02K；LICKO $46.51 数量=415.256
0xc7290b4b308431a985fa9e3e8a335c2f7650517c,money_printer,-2631.603073999984,-828157.1523887739,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $1.55M cross 强平距=+114.50% 高杠杆短线型,MAX $64.91M 数量=10.12M；HYPE $0.00 数量=0.00221936
0x860b15d380b19ca3d37ea7c3af0e2bb26b420c27,smart_money,-8260.752436000039,822150.9045006633,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,TRUMP空 5x $1.19M cross 强平距=+24.82% 中杠杆趋势型,NEKO $210.75M 数量=3.50K；MAX $108.86K 数量=16.98K；LICKO $6.82 数量=60.8887
0xb7789ab9f0d568e0aa5469e3cc8eff8682fc8673,smart_money,0.0,-830377.3685377687,现货变化,-,-,-,-,-,HYPE空 9x $55.86K cross 强平距=+26.57% 中高杠杆型；SPX多 5x $8.65K cross 中杠杆趋势型；XRP多 20x $4.95K cross 极高杠杆短线型,MAX $65.08M 数量=10.15M；WOW $18.77K 数量=303.428；JEFF $1.74K 数量=678.778
0x0f7a453567401070ddb6b4ec82f97bd78b857c04,smart_money,226.11181800000486,-830082.6662371606,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 40x $60.23K cross 极高杠杆短线型；SOL多 20x $28.44K cross 极高杠杆短线型；XMR空 5x $27.68K cross 强平距=+253.83% 中杠杆趋势型,MAX $65.06M 数量=10.15M
0xce5667f7194c4d9320acd28f1ee8b3d2adbdb27e,smart_money,1165.55570266,-828880.5887748525,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 20x $471.52K cross 极高杠杆短线型；HYPE空 10x $221.81K cross 强平距=+386.79% 高杠杆短线型；ETH多 20x $208.26K cross 极高杠杆短线型,MAX $64.97M 数量=10.13M；HYPE $828.19 数量=9.07K；UBTC $0.00 数量=9.79681
0xf86149475b49bdb11cd8b27c38ae11a1569fbbdc,smart_money,-6264.626010000007,823539.8230085969,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,LIT空 5x $244.58K cross 强平距=+48.90% 中杠杆趋势型；HYPE空 6x $183.01K cross 强平距=+68.27% 中高杠杆型；NEAR空 10x $153.58K cross 强平距=+80.27% 高杠杆短线型,NEKO $210.75M 数量=3.50K；LATINA $10.43K 数量=10.43K；VAULT $0.18 数量=4.65506
0xe70786609d684ad71e5156cdc40279e79413ed88,smart_money,-203.7596139999987,-829366.3726442009,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $72.52K cross 强平距=+25.28% 极高杠杆短线型；SOL空 20x $3.88K cross 强平距=+465.67% 极高杠杆短线型,MAX $65.00M 数量=10.14M；USDT0 $0.04 数量=0.297972；HYPE $0.00 数量=0.0443669
0x1116b5fcc070945062e8879841c29807db373d0d,smart_money,4075.6743770900066,-825309.1097306386,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $1.55M cross 强平距=+27.66% 高杠杆短线型,MAX $64.69M 数量=10.09M；HYPE $1.19K 数量=13.08K；UBTC $0.00 数量=0.00441706
0xf92ddf919186b80d8619a12e7f4379f678939b74,smart_money,-6391.341062999796,-822888.3019873947,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $2.54M cross 强平距=+57.25% 极高杠杆短线型；SUI空 10x $453.81K cross 强平距=+308.64% 高杠杆短线型；HYPE空 10x $62.31K cross 强平距=+2252.19% 高杠杆短线型,MAX $64.50M 数量=10.06M；HYPE $0.00 数量=0.00500215
0x4fe53e953f1ff4454d144cb6f4fee3f2ca9363fe,smart_money,5572.638914120005,823538.159397006,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $1.94M cross 强平距=+41.03% 高杠杆短线型,NEKO $210.75M 数量=3.50K；WOW $1.47K 数量=23.7659；HYPE $1.37K 数量=15.00K
0x459714ce7e445bf6eba30e9b97d77be4ca027201,money_printer,0.0,-828688.4542599916,现货变化,-,-,-,-,-,-,MAX $64.95M 数量=10.13M；HYPE $92.54 数量=1.01K
0x54a7240cea67b8c41b7c7f2b485360f37331aef4,smart_money,1510.4059960000013,-827031.2718457803,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 40x $90.35K cross 强平距=+42.56% 极高杠杆短线型；ZEC多 10x $49.78K cross 强平距=+80.43% 高杠杆短线型；HYPE多 10x $43.46K cross 强平距=+92.07% 高杠杆短线型,MAX $64.82M 数量=10.11M；MUNCH $0.17 数量=1.65K；HYPE $0.07 数量=0.752884
0xcac1f1c3e4599e044dc2a9d38a9b6ef1af1bdae8,money_printer,-4815.954166299984,823539.822265327,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $1.49M cross 强平距=+16.78% 高杠杆短线型；BTC多 40x $270.92K cross 强平距=+96.18% 极高杠杆短线型,NEKO $210.75M 数量=3.50K；HYPE $182.74 数量=2.00K；LICKO $60.29 数量=538.264
0x25e9e31168d7ec59b0bfd54ebde8f3f6b9b1a5ea,smart_money,-2076.16425800015,-826001.3498087525,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC多 12x $1.20M cross 强平距=+10.31% 高杠杆短线型；VVV多 3x $267.68K cross 强平距=+55.68% 低杠杆长期型,MAX $64.74M 数量=10.10M；HYPE $0.00 数量=6e-08
0x3a316081b54eb22529fa983a9d048e229ab91aba,smart_money,-387.25930199999857,-827469.5249943659,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $120.44K cross 强平距=+51.60% 极高杠杆短线型,MAX $64.86M 数量=10.12M；UMON $0.34 数量=5.31152；HYPE $0.00 数量=0.00752292
0x477296b8f5f5525be26e5c0a82eb0dd24da3949f,money_printer,-1967.405299999984,-825877.3370273188,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 5x $255.31K cross 强平距=+114.32% 中杠杆趋势型；HYPE空 5x $186.50K cross 强平距=+163.73% 中杠杆趋势型；FARTCOIN空 10x $100.27K cross 强平距=+301.50% 高杠杆短线型,MAX $64.73M 数量=10.10M；USDT0 $12.86 数量=99.928；UFART $3.90 数量=779.54K
0xed48b856556a69c7c40229c9c4c829b909257c9b,money_printer,4299.146589999553,823500.7101455033,USDC增加，疑似资金回流,-,-,-,-,-,ETH空 20x $2.68M cross 强平距=+97.02% 极高杠杆短线型,NEKO $210.75M 数量=3.50K；WOW $35.09K 数量=567.245；LATINA $25.05K 数量=25.05K
0x7044be555aea5bddb3b9808658500d4e0d0a6b6e,money_printer,-579.2252809999627,-826722.4982069209,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $53.17K cross 强平距=+452.12% 高杠杆短线型；CRV空 10x $36.01K cross 强平距=+666.26% 高杠杆短线型；BNB多 10x $23.55K cross 高杠杆短线型,MAX $64.80M 数量=10.11M；WOW $699.80 数量=11.3125；TIME $1.47 数量=603.448
0x52e6c32f0eb44f707e9c159052fc5039fc7b7725,smart_money,-862.0958970000211,-826010.6360918283,USDC减少，疑似资金流出/买入,-,-,-,-,-,FARTCOIN多 10x $203.32K cross 强平距=+26.41% 高杠杆短线型,MAX $64.74M 数量=10.10M；HYPE $0.00 数量=0.00164668
0xec89639d883a9ff2086c6deb0d766064b5bbea03,smart_money,-1606.2640773400053,-825078.5944602787,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 4x $520.20K cross 强平距=+84.70% 中杠杆趋势型,MAX $64.67M 数量=10.09M；HYPE $768.26 数量=8.41K；USDE $0.00 数量=0.656369
0xc6cd4f327ebda9a78cc52414aa5101c211b5e4d9,smart_money,437.1802339999995,-826039.1983062103,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $64.74M 数量=10.10M；HYPE $0.01 数量=0.115644
0x8bcf7a888c66f635ac4a2caf42a8dd12a3b20b14,money_printer,-2698.178254000377,823539.8171756268,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 3x $1.24M cross 强平距=+258.15% 低杠杆长期型,NEKO $210.75M 数量=3.50K；HYPE $2.19K 数量=24.00K；POINTS $978.87 数量=297.02K
0x0c6486974e303247c2e3f67ee110ac3576359107,smart_money,31.559385000000475,-825744.4336052462,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,XMR空 5x $231.72K cross 强平距=+32.07% 中杠杆趋势型,MAX $64.72M 数量=10.09M；HYPE $0.83 数量=9.13006
0xfc16f2564fef00de7dbd57ffcb80354c4d9e0eac,smart_money,0.0,-825520.1620024145,现货变化,-,-,-,-,-,-,MAX $64.70M 数量=10.09M；KNTQ $131.49K 数量=3.66K；LATINA $20.85K 数量=20.85K
0xdd84ce1adcb3a4908db61a1dfa3353c3974c5a2b,smart_money,660.3004349999828,-824702.4954977557,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $64.64M 数量=10.08M；LICKO $24.68 数量=220.338；MEOW $4.75 数量=362.935
0xd9f7e56fb5e1824b6bc43d93dcd30586b990e95e,smart_money,-1156.5676279999898,-823980.5495590344,USDC减少，疑似资金流出/买入,-,-,-,-,-,ZEC空 10x $85.58K cross 强平距=+278.91% 高杠杆短线型；HYPE空 10x $62.24K cross 强平距=+385.13% 高杠杆短线型,MAX $64.58M 数量=10.07M；HYPE $0.00 数量=4e-08
0x07d431758c8bbbc111996d0af6f09c48416d2160,smart_money,0.0,-824721.9547384307,现货变化,-,-,-,-,-,BTC空 20x $4.58K cross 强平距=+381.05% 极高杠杆短线型；HYPE多 10x $2.29K cross 高杠杆短线型,MAX $64.64M 数量=10.08M；HYPE $0.00 数量=7e-08
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,smart_money,-2956.8243970000185,-821711.4497882351,USDC减少，疑似资金流出/买入,-,-,-,-,-,NEAR空 10x $610.53K cross 强平距=+164.06% 高杠杆短线型；AAVE空 10x $610.01K cross 强平距=+167.15% 高杠杆短线型；XMR空 5x $474.49K cross 强平距=+203.79% 中杠杆趋势型,MAX $64.40M 数量=10.05M
