id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11801093,995,0x011af0d7a38f1b1b43cffd7a51e1aa38d1c61ece,money_printer,LICKO,307,0.04536112,0.0,0.04536112,2.7e-07,0.308,0.013971224959999999,1,,0.0,250000000.0,0
11801092,995,0x011af0d7a38f1b1b43cffd7a51e1aa38d1c61ece,money_printer,USDC,0,0.00988872,0.0,0.00988872,0.0,1.0,0.00988872,1,,0.0,250000000.0,0
11802929,995,0x0131f07e8d7fc4bceed532120e08fa591a9af04f,smart_money,HYPE,150,0.00997253,0.0,0.00997253,0.58763124,0.11898,0.0011865316194,1,,0.0,250000000.0,0
11802930,995,0x0131f07e8d7fc4bceed532120e08fa591a9af04f,smart_money,MAX,734,414651259.775,0.0,414651259.775,0.0,6.7345,2792468908.954737,0,position_value_over_dynamic_limit,15247.4303219,5000000.0,0
11802941,995,0x0134c6a820166dabbd5b6d582858af1fa9956c03,smart_money,HYPE,150,40001.19182195,23482.33860887,16518.85321308,0.0,0.11898,4759.341802975611,1,,0.0,250000000.0,0
11802940,995,0x0134c6a820166dabbd5b6d582858af1fa9956c03,smart_money,USDC,0,-539946.30869614,-997725.0283641298,457778.7196679899,0.0,1.0,-539946.30869614,1,,0.0,250000000.0,0
11801118,995,0x015354106478dda69c4aae3c0cf801290b738052,money_printer,HYPE,150,1.67927201,0.0,1.67927201,75.97042698,0.11898,0.1997997837498,1,,0.0,250000000.0,0
11801119,995,0x015354106478dda69c4aae3c0cf801290b738052,money_printer,MAX,734,1035337.4949,0.0,1035337.4949,0.0,6.7345,6972480.35940405,0,position_value_over_dynamic_limit,15247.4303219,5000000.0,0
11801117,995,0x015354106478dda69c4aae3c0cf801290b738052,money_printer,USDC,0,6999999.996938,0.0,6999999.996938,0.0,1.0,6999999.996938,1,,0.0,250000000.0,0
11802948,995,0x015910813c8b6af4d68efb0a720a99699659ebc3,smart_money,HYPE,150,36177.25252587,1530.60573143,34646.64679444,0.0,0.11898,4304.369505528012,1,,0.0,250000000.0,0
11802949,995,0x015910813c8b6af4d68efb0a720a99699659ebc3,smart_money,STAR,154,428.67435596,0.0,428.67435596,0.04286743,0.000965,0.41367075350140003,1,,747.4599057,5000000.0,0
11802947,995,0x015910813c8b6af4d68efb0a720a99699659ebc3,smart_money,USDC,0,-27587.25881435,-987732.45810533,960145.19929098,0.0,1.0,-27587.25881435,1,,0.0,250000000.0,0
11802958,995,0x01783e91d31c69633153c2aadbf9b7901049d03a,smart_money,USDC,0,0.003432,0.0,0.003432,0.0,1.0,0.003432,1,,0.0,250000000.0,0
11801145,995,0x019d4248690664e2a87a4aa2a26f83c8e63de7c4,money_printer,MAX,734,103813.5843,0.0,103813.5843,0.0,6.7345,699132.58346835,1,,15247.4303219,5000000.0,0
11801144,995,0x019d4248690664e2a87a4aa2a26f83c8e63de7c4,money_printer,USDC,0,718371.854238,98.150161,718273.704077,0.0,1.0,718371.854238,1,,0.0,250000000.0,0
11802972,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,BERA,80,932.670865,0.0,932.670865,0.92101247,0.034979,32.623894186835,1,,0.0,250000000.0,0
11802966,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,CATNIP,28,1009.05311216,0.0,1009.05311216,0.0,0.000961,0.96970004078576,1,,0.0,250000000.0,0
